movie_id,片名,年份,导演,语言,制片国家/地区,豆瓣评分,评价人数,benchmark,score,hits,剧情简介_前200,Gemini评价,来源URL,final_decision,confidence,reason
35191327,秘密基地,2020,林齐颖,汉语普通话 / 潮汕话,中国大陆,6.5,249,1,1,E2,在广东汕头的一个工厂里，八岁的李博有一个属于他的秘密基地。在这个秘密基地中，他与他的外省好朋友孙伟每天中午都会偷偷地一块玩耍。但是有一天，当李博得知孙伟在学校里受到本地孩子的欺负后，他决定帮助孙伟，而这一决定使得一切开始发生改变…,,https://movie.douban.com/subject/35191327/,yes,0.9,潮汕话童年标杆片
3736057,邪魔,1981,张人杰,汉语普通话 / 英语 / 粤语,中国台湾,6.2,247,0,0,,一个女人和男人私奔，没想到男人背信弃义，用石头将女人砸死，最后女人化成恶鬼复仇 。,,https://movie.douban.com/subject/3736057/,uncertain,0.4,台产鬼片信息不足
27063404,壬午渝汐,2017,王博伦,汉语普通话 / 德语 / 重庆方言 / 日语,中国大陆,6.8,242,0,0,,1942年初，国民政府因对德宣战关闭了在陪都重庆的德国大使馆，出生使馆家庭的混血女孩史蒂芬妮遭遇不测，母亲死于暗杀，身受重伤的史蒂芬妮携带着一个藏有德军机密的胶卷，逃到了重庆鲁祖庙的一家火锅店，身怀功夫的老板娘叶念汐收留了她，不料他们却被不明身份的特务盯上，在大轰炸、家族仇恨和政治背景极为复杂的陪都重庆，叶念汐决定帮助史蒂芬妮逃脱追杀。,,https://movie.douban.com/subject/27063404/,yes,0.7,重庆方言抗战网络片
26335498,狼踪,2015,汪大纬,汉语普通话 / 英语 / 法语 / 蒙古语,中国大陆,8.0,238,0,-1,N2,电影《狼图腾》拍摄幕后纪录片，揭露电影《狼图腾》前期寻狼及拍摄时的酸甜苦辣。,,https://movie.douban.com/subject/26335498/,no,0.85,狼图腾幕后纪录片
5322605,消失的村庄,2011,林黎胜,汉语普通话 / 云南方言,中国大陆,6.5,236,0,1,E2,农村题材影片《消失的村庄》讲述了一个村庄为了保护黑顶鹤，全村迁徙的故事，唐一菲饰演女一号“芸草”，和朱雨辰饰演一对恋人，王学圻在片中饰演朱雨辰的父亲。该影片由第六代新锐导演林黎胜既编又导，其作品有《阿里山的女儿》、《我爱长发飘飘》、《情不自禁》、《浮华背后》、《天津往事》、《风雨澳门》、《海上圣火》、《天下无贼》等。主要演员有王学圻、朱雨辰、唐一菲。老村长由王学圻饰演，他先后与陈凯歌、张艺谋、何群,,https://movie.douban.com/subject/5322605/,yes,0.7,云南方言护鹤村庄片
26729320,笑侃三十年,2008,周立波,汉语普通话 / 中国上海话,中国大陆,8.6,235,0,1,E2,喇叭裤、爆炸头、老式收音机、砖头一样的大哥大……伴随着这些充满温馨记忆的怀旧元素，2008年底，由周立波创作的海派清口《笑侃三十年》在上海引起了强烈的轰动。2008年底到2009年春节期间，他的《笑侃三十年》，连演31场，场场爆满，创造了令人咂舌的票房奇迹。三十年之诸多变数：小人可以变成大人，大人可以变成老人，老人可以先成先人，亲人可以变成仇人。好人可以变成坏人，坏人可以变成恶人。前苏联可以变成独,,https://movie.douban.com/subject/26729320/,yes,0.9,周立波上海话海派清口
4830901,胶带,2010,李凝,汉语普通话 / 山东方言,中国大陆,7.7,233,0,1,E2,影片概述 . . . . . .历经多年，我对胶带的研究和使用达到了痴迷和疯狂的境地。我在舞台上再现、在生活中撕扯、在思想深处胶着……无处不与它共鸣、共生。在中国这样一个魔幻国度中，我的所作所为注定成为荒诞中的荒诞，以及最终走向徒劳与尴尬。随着国家大事件的不断发生，我被卷入各种极端行为中，在那里，我终于用自己的身体把“现实”重构，达到了与“超现实”浑然一体的艺术境界。但最终，我成为一张照片，被社会,,https://movie.douban.com/subject/4830901/,yes,0.7,李凝山东方言行为纪录
5977833,大太阳,2011,杨亚洲,汉语普通话 / 四川方言,中国大陆,5.3,231,0,1,E2,唐大川（刘佩奇 饰）与银杏（倪萍 饰）结婚多年，育有一子，不料在5.12大地震中儿子遇难，这让银杏很长时间不能接受丧子的事实，长时间生活在梦魇之中。内心的痛苦让她变的有点神经质，丈夫大川看在眼里却无可奈何，他何尝不痛心失去如自己生命般重要的孩子。救灾过后，银杏在废墟上摆起了卖祭品的摊位，还支起望远镜供游人参观。大川为照顾银杏，放弃了去广东打工的机会，以小本生意在家乡开了个饭馆，店里新雇的服务员桃子,,https://movie.douban.com/subject/5977833/,yes,0.7,四川方言震后重建片
33713078,浊风浪游,2019,张新阳,汉语普通话 / 武汉话,中国大陆,6.1,226,0,1,E2,一个寒冷的冬天，落魄的诗人辛弃疾从武汉渡过长江来到南京，想替死去的好友完成遗愿——出一本诗集，他在码头上遇见了一个叫潘西的女大学生，自此两个陌生的人开始有了短暂交集和难堪的离散。,,https://movie.douban.com/subject/33713078/,yes,0.8,张新阳武汉话诗人片
3558647,可爱的中国,2009,胡雪杨,汉语普通话 / 方言,中国大陆,6.1,218,0,1,E2,《可爱的中国》是上影集团向新中国成立60周年重点献礼影片，该片已被中宣部和国家广电总局列为“庆祝新中国成立60周年影片第二批重点推荐影片”。《可爱的中国》以三段式的结构，用方志敏同志的《血肉》、《清贫》、《可爱的中国》三篇文章标题为基础构筑全片，通过红十军突围、被捕前后、狱中斗争等时空交叉，讲述方志敏同志伟大而感人的一生。影片以波澜壮阔的战争场面，坚定不移的理想信念，感人肺腑的清廉行为，令人信服的,,https://movie.douban.com/subject/3558647/,uncertain,0.4,方志敏传记方言点缀
1307707,一生一台戏,1998,方育平,汉语普通话 / 闽南语,中国大陆 / 中国香港,7.4,217,0,1,E2,福建南部一个县级“歌仔戏”剧团在大陆改革开放大潮下产生了巨大变化。杨贵媚是是团长，剧团核心，排演、配戏、筹钱、拆棚，里里外外上上下下的事都得她操心，还要操心外出为当地人助兴演出。她还独自带着女儿和养女生活。团中乐手（赵文瑄扮）“下海”做生意，仍然与杨有深厚感情。一场大雨，杨贵媚与赵文宣重逢，之后保持密切往来。赵文瑄对杨贵媚的剧团业务不断支持。赵文瑄重踏舞台，在歌仔戏里，舞台上下，举手投足之间，寻找,,https://movie.douban.com/subject/1307707/,yes,0.85,方育平歌仔戏闽南语片
34970312,枝栖,2020,李季风,汉语普通话 / 重庆话,中国大陆,6.4,213,0,1,E2,老公儿子早逝，独居乡下的老太太方枝因查出绝症，担心死后墓地无人打理，毅然推掉老家坟头，携骨灰进城，只为买个有终生物业合葬墓。这是她人生最后的夙愿，却让她最后的人生精彩起来。一心为女儿筹集择校费的墓地中介郭大平，年轻倔强的城市漂流青年丁瑞和独立却善良正直的女朋友娜娜，他们本和方枝素昧平生，却又意外地相互牵绊，难以割离。于是，一段或有阴差阳错、唏嘘感慨，但也结生着爱、责任和不离不弃的故事，就这样发生了,,https://movie.douban.com/subject/34970312/,yes,0.75,重庆话老年买墓片
30234465,寻鳞,2018,黄文轩,汉语普通话 / 粤语,中国大陆,8.4,212,0,1,E2,（浙江传媒学院新闻系2018年度最佳毕业作品）本片记录了两位野保人士配合警方，从盗猎者和野味贩子手里解救出两只穿山甲的过程。中华穿山甲和马来穿山 甲在世界自然保护联盟濒危物种红色名录中被评为“极危”，大熊猫仅为“易危”。人们迷信穿山甲的药效，但对穿山甲鳞片的成分分析 揭示了这些鳞片与人的指甲成分无异。B站在线：https://www.bilibili.com/video/BV1d741167bA?,,https://movie.douban.com/subject/30234465/,yes,0.7,粤语野保纪录片
26795054,乘客,2019,许振昊,汉语普通话 / 重庆话,中国大陆,5.6,210,0,1,E2,带着神秘过去的女人宋雅洁，时隔二十年之久再回故乡重庆，准备开始新的生活。她结识了当地出租车司机高捷并闯入其表面看似平静的生活。出租车司机积塞的生活中充斥着情感压抑与传统责任的捆绑，女人面临着中年困扰和已无法融入的陌生家乡，儿子困惑于自己的青春和前途，在现实黑暗与超现实的白茫里，他们皆不见出口。过去千年长江巫峡神女峰为孤舟导航，未来亿年后仙女星系终将银河吞噬。而现在只有沉重呼吸映照着迷途中试图寻找答,,https://movie.douban.com/subject/26795054/,yes,0.75,重庆话出租车文艺片
30272101,我私人的赫尔佐格,2018,郭泽权,汉语普通话 / 粤语,中国大陆,6.0,205,0,1,E2,为了找寻邂逅的女孩，从江苏南京到安徽芜湖，郭泽权进行着一场孤独的行走。陪伴他的只有手上的摄影机，以及行囊中沃纳·赫尔佐格的冰雪纪行······观看地址：www.bilibili.com/video/av24739844/,,https://movie.douban.com/subject/30272101/,yes,0.7,郭泽权粤语行走纪录片
4323370,寻欢作乐,2010,赵大勇,普通话/国语 / 粤语,中国大陆,6.9,205,0,0,,看守所民警原來是詩人，用下流詩歌釋放心靈，並讓犯人朗讀他的作品，在囚室尋覓知音。另一邊廂，騙子訛稱可替人找工作，從中騙取介紹費，女友央他一起遠走，他卻情傾髮廊少女，以為發財便能解憂，在官黑勾結的南方城市，內心唯一淨土是披上戲服練習造手的時刻。趙大勇由紀錄片邁向劇情片創作，請來「垃圾派」詩人典裘沽酒（沈紹裘）粉墨登場演回自己，藉兩個男人的廣州故事，展示敗壞年代的困惑與抵抗。,,https://movie.douban.com/subject/4323370/,yes,0.7,赵大勇广州粤语独立片
3732547,我不要你管,2001,胡庶,普通话/国语 / 方言,中国大陆,6.8,201,0,0,,记录的则是几个三陪小姐的生活。叶子、杨红、杨红的男友梁磊，和一个绰号叫三温暖的女孩，是片中的四个主要人物。他们一起住在城市郊区某个租来的单元房中，故事就从这里开始；70分钟之后，人物先后离开了这个城市或不知所终——影像呈现了她们由秋至冬，在一个异乡城市的流落。但这样一个时间段落的季节特征在片中完全未能展现，因为这是一种在暗中的生活。人物只是在夜晚醒着，她们出没于夜总会、酒吧、发廊、歌舞厅——影片几,,https://movie.douban.com/subject/3732547/,uncertain,0.4,纪录片方言占比不明
3732806,羊肉泡馍麻辣烫,2009,蒲剑,普通话/国语 / 四川话,中国大陆,5.6,201,0,0,,成都某制药公司经理马浪涛到西安出高价购买了老中医陈太师专治不孕不育的祖传药方，准备推出新药。陕北矿主葫芦头不能生育，愿意高价转购药方，但马浪涛不同意。无奈之下，葫芦头决定铤而走险，让手下旺才把马浪涛的药方偷出来复印。但旺才不甚失手，将装有药方的手包落入环卫工人杨有宝的垃圾车中。生性憨厚耿直的杨有宝和妻子唐蒜花一心想把手包还给失主，由此引发出一连串啼笑皆非的故事……,,https://movie.douban.com/subject/3732806/,yes,0.7,川陕方言多线喜剧
26773954,大风水师,2016,黄羿,汉语普通话 / 粤语,中国大陆,4.6,199,0,1,E2,杨公秘传风水门派三一门，当代浪荡少掌门杨阳、傻子师兄杜客船和天煞孤星助手正樱三人，在一件委托中卷入诡异法阵杀人事件里，破阵后名声大震，但不停出现法阵杀人背后，长老莲姨发现牵涉到另一门派命水堂。杨阳虽不想得罪命水堂，但命水堂掌门四爷却瞄上了正樱特殊命格。四爷施法激发杨阳桃花劫，令杨阳破了正樱身子后作为阵眼，杨阳发现事情真相，和莲姨杜客船打败命水堂护法虎哥，破坏四爷的大阵，救出正樱。,,https://movie.douban.com/subject/26773954/,no,0.9,网络风水片粤语点缀
20645076,迷失,2013,邓婕 / 殷勇,汉语普通话 / 武汉话,中国大陆,4.8,196,0,1,E2,夜晚，新开通的二号线已经不再人潮涌动。在最后一班地铁上，青澄注意到了和女友发生争执的晓羽，并拾起后者遗落的一元硬币，若有所思。在一次重逢中，青澄向晓羽袒露了自己的同志身份，而他的真诚与率直也让晓羽开始对自己产生了怀疑。夜晚的公交上，晓羽依靠在了青澄的肩头，二人亦走入了一段迷失的情感之中……本片为华中科技大学11级广电专业学生习作。,,https://movie.douban.com/subject/20645076/,yes,0.7,武汉话地铁学生短片
2029107,心跳墨脱,2003,哈斯朝鲁,汉语普通话 / 藏语,中国大陆,7.2,193,0,1,E2,上海某报王记者来到西藏采访上海某厂78岁的退休职工杜胜老人，他在西藏墨脱，这个全国唯一不通公路的县里办起了希望小学。路上同行的有小学校长、他刚毕业的女儿、一位上海来的医生等10人，在杜胜老人曾走过的路上，他们历尽艰辛和坎坷。途中虽然没有杜胜老人，但老人的身影却无处不在。,,https://movie.douban.com/subject/2029107/,uncertain,0.5,墨脱公路片藏语穿插
26801581,动植物大战,2016,范文彬,汉语普通话 / 粤语,中国大陆,2.6,191,0,1,E2,奇幻的松松小镇，动物、植物们可以相互沟通，新奇天然。新来到小镇的小松鼠松松和乐乐用神树爷爷赐予的树叶眼镜观察到一个用肉眼看不到的世界——层层岩石土层覆盖下的地底根系森林、隐藏在植物表皮下的神奇能量流……开设造纸工厂的胡子叔叔的到来打破了松松小镇的平静，大片珍贵的红松林被吃树机器人吞噬后变成原料，埋藏在地下的工厂排污管道不断向地底排放着污水垃圾。大量污染的排放形成了力量强大的污染魔怪，污染魔怪在地底,,https://movie.douban.com/subject/26801581/,no,0.85,动画粤语配音点缀
25928812,龟兔再跑,2014,郑崇炘,汉语普通话 / 粤语,中国大陆,5.1,180,0,1,E2,某日，外出的农夫带回了四只兔子，初来乍到，这四只古灵精怪的兔子和住在农场里的四只乌龟相安无事，平分天下。然而，随着时间的推移，兔子们渐渐发现，主人对于乌龟们的偏爱要远远大于对于它们的。兔子们将个中缘由归结到曾经的那场龟兔赛跑比赛之中，兔子占尽了优势却最终败落，遭世人耻笑。于是，愤怒的兔子们决心再来一场龟兔赛跑，替族群正名。在兔子的不断挑拨和激将之下，海龟落入圈套，答应了兔子的比赛要求。比赛的日子渐,,https://movie.douban.com/subject/25928812/,no,0.85,动画粤语配音点缀
3773973,移动之外,2007,祝捷,普通话/国语 / 粤语，台语，四川话,中国大陆,6.4,179,0,0,,北京的胡同，這裡似乎是一個中心，但是計程車司機的收入卻不及這個城市該有的收入水準。成都，生活出了名的閒適和散淡，而這裡的計程車卻逃不過辛勞，也因此，單單一個會吹薩克斯風的司機便讓我們感受到可能只有這裡才能提供的情調。臺北，計程車也有藍綠之爭，而六十多歲的原住民司機還想著賺錢給子女，為了讓他們能經常來探望自己，也就能多見到孫子孫女。香港，很多計程車司機同時是義交，在管與被管之間，他們能得到什麼樣的滿,,https://movie.douban.com/subject/3773973/,yes,0.75,四城出租车方言纪录片
6905209,归去来,2011,孙浩然,汉语普通话 / 汉语普通话 汉语方言,中国大陆,7.3,178,0,1,E2,陕西终南山的一个村子里，住着一些和尚道士，还有不愿搬下山的村民，政府已经决定要开发这里的消息早就传开了，但是拆迁之前，山上来了一个诗人。诗人还带来了一群学生，他们有的刚刚退学，有的只是来看看。 离开城市的生活，是一种逃避，还是一种勇敢？他们将遇到怎样的生活？http: //site.douban.com/widget/photos/5467525/photo/1270590094/,,https://movie.douban.com/subject/6905209/,yes,0.7,终南山村陕西方言片
34968943,幸福选择题五部曲 - 孤鸟还乡,2020,李佳桦,汉语普通话 / 闽南语 / 日语,中国台湾,5.5,175,0,1,E2,「青春几何时，黄鸟鸣不歇。天涯失乡路，江外老华发。」秀场台前热闹滚滚，莺莺燕燕载歌载舞，颠鸾倒凤，雌雄莫辨；舞台后，幽幽往事百转千回如烟雾般，呢呢喃喃层层包覆，挥之不去。叱咤日本秀场的异色综艺团「恶之华剧团」团长冯丽华，在离开家乡、远赴东洋的三十多年后，突然接到来自台湾老家的电话，电话那端慌乱告知父亲已于日前过世，要冯丽华尽快返乡。浪迹天涯三十年，浪子回头，孤鸟还乡，景物依旧，人事全非，朱颜亦改。,,https://movie.douban.com/subject/34968943/,yes,0.75,闽南语秀场纪录片
34452977,船,2019,彭炜君,汉语普通话 / 粤语,中国大陆,6.3,173,0,1,E2,在一家海滨的家庭旅馆中，重男轻女的父亲、妖娆温情的继母、新来的神秘画家以及一艘满载秘密的游家渔船。他们是点亮她希望的烛光还是摧毁她信念的火焰？游渺渺，19岁女孩在这个浑浊的成人世界里，她将如何守护自己的情感……,,https://movie.douban.com/subject/34452977/,yes,0.7,海滨家庭粤语文艺片
2330117,龙眼粥,2005,张国甫,汉语普通话 / 英语 / 粤语,中国台湾,5.7,173,0,0,,電話鈴響…世明意識迷糊的接起電話，是永思從台灣打來的長途電話，邀請世明參與工作室的案子，順便來到台灣看一看，世明毫不考慮的就答應了。永思到機場接世明，當開著車下了高速公路，駛進市區，世明睡眼矇矓，看見的街道全回到１９6 6年，有個美麗的女子正在街上看他，世明一陣心動，欲再仔細看清，後面喇叭聲大作…世明隨著永思進入永思的工作室。世明又做了那個夢，夢中出現的景象似乎越來越清晰了，而且在街上瞥見的女子竟,,https://movie.douban.com/subject/2330117/,uncertain,0.5,时空爱情片粤语点缀
1298203,国道封闭,1997,何平,汉语普通话 / Min Nan,中国台湾,7.8,170,0,1,E2,有一天，高速公路突然宣布，从下午六点开始全线封闭，几十万辆车就这样塞在大大小小的公路上··从来不知责任的小玉，为了一个麻将牌局偷车赴约，并打算拿车上的行动电话消遗车主，在彼此看不到，只能听见的相处中，两人从敌封到了解，小玉和车主透过电话里的声音经历了一段不寻常的恋情。一个来路不明的年青杀手，为执行抢击任务校持了一部货运卡车，司机与杀手这一老一少在长夜里由冲突到和谐谅解，终于杀手自己找到他该有的平静,,https://movie.douban.com/subject/1298203/,yes,0.8,何平闽南语公路片
6900614,风铃,2011,亚娜,汉语普通话 / 四川话,中国大陆,4.1,167,0,1,E2,《风铃》再现了汶川大地震三年后普通人的生活，着重展现了人们的快乐生活及川式幽默。,,https://movie.douban.com/subject/6900614/,yes,0.7,四川话震后生活片
25851736,陈仓已冬,2011,魏龙彪,汉语普通话 / 地方方言,中国大陆,8.9,164,0,1,E2,影片讲述一个关于祖孙三人简单生活的故事，奶奶、父亲和孙子，描摹他们细微平凡的日常生活，以及生活里各自遇到的困境，还有他们的梦想。“创作初衷就是想简单描绘出一种属于心底印象的生活图景，尽可能的去挖掘生活表象下所蕴藏的情感力量。生活其实挺艰难的，生活中的人们如何在生命进程 中恪尽其 责的扮演自己，生活的意义又是什么？这些是我想要探究表达的核。 ”第五十届台北金马影展金马电影学院·参评2011深圳圆筒影,,https://movie.douban.com/subject/25851736/,yes,0.7,地方方言祖孙生活片
20645007,美好2013,2013,吕乐 / 张婉婷 / 黑泽清,汉语普通话 / 粤语 / 日语,中国香港,6.7,161,0,1,E2,大道理、小心愿的四重奏。吕乐的《一维》主要讲法师教太子分辨善恶，他分身为二，叫太子刺死恶的一个，太子下不了手，法师劈死太子，因为他不适合当国王。吴念真的《新年头，老日子》里，老罗六十六，要离家走走，讲出愿望，妻子儿女指他有外遇。老实总遇上荒诞。张婉婷的《深蓝》的新移民单亲母，为七十大寿的跳舞学生庆生，儿子走失了，无助的女儿受母亲所托去寻，寻出一个深蓝魔幻夜。黑泽清的《美丽新湾计划》有富二代社长去寻,,https://movie.douban.com/subject/20645007/,yes,0.7,四段短片含粤语闽南语
26331811,新西兰打工旅行2013-2014,2015,梁敬谦,汉语普通话 / 粤语 / 英语,中国大陆,8.4,159,0,1,E2,18到30岁，一生人只有一次机会，采访超过100位国内外打工旅行者，全国首部新西兰working holiday纪录片。每一位打工旅行者，每一个的故事，用声音和影像记录下最真实的打工旅行，最真实的情感交流，最真实的生活写照，原来我们的青春可以是另一个模样，让我们共同见证。为向往体验working holiday的人提供一个平台，为即将前往working holiday的人给予一些启发，为已经结束w,,https://movie.douban.com/subject/26331811/,uncertain,0.5,打工旅行纪录粤语采访
25732105,鄂尔多斯骑士,2015,禾家,汉语普通话 / 蒙语,中国大陆,5.6,159,0,1,E2,鄂尔多斯青年甘迪与自己的家人生活在地广人稀的草原上，日子过得宁静安详，和谐自足。但他也向往着外面的世界。一日，一位来自北京的名叫秦溯的游客，经朋友介绍来到甘迪家。游客寂寞、萧索的神情引起了甘迪的注意，两人彻夜长谈。接着故事另起一段，讲述女主角、勘探队员斯男，从内蒙古回京之后，先去见了一个男人，两人在宾馆终结了一段恋情。回到家中，斯男向丈夫秦溯提出离婚。丈夫无意中发现了妻子的婚外情，接下来的故事出人,,https://movie.douban.com/subject/25732105/,yes,0.7,草原蒙古语三段片
7163765,龙飞凤舞,2012,王育麟,汉语普通话 / 闽南语,中国台湾,6.7,156,0,1,E2,搞不定自己的男人，想要搞定兩個女人；當家小生沒辦法上台，遇上了印度郎中；落魄漢變男變女，花招百變要搶救戲班。一場戲曲與戀曲的浪漫邂逅 台上台下，我們都粉墨登場幸運受到一名智者開示，春梅決定返台重振旗鼓…歌仔戲老團主過世，浪子阿義無法承擔重任，台柱春梅又因車禍腿傷不能登台，屋漏偏逢連夜雨，戲班頓時陷入了困境。春梅的丈夫志宏靈機一動，找來一名與她相貌神似的男子奇米頂替演出，意外竟矇混過關，不但業主支持,,https://movie.douban.com/subject/7163765/,yes,0.8,王育麟歌仔戏闽南语片
6432156,龙船,2011,曹丹,汉语普通话 / 粤语,中国大陆,7.8,155,0,1,E2,離廣州城距離只有十幾公里的練溪村，在2001年仍保持著相當傳統的生活方式和習俗，村民主要由農民和漁民組成，他們熱衷劃龍船， 傳統的端午節龍舟競渡是村莊一年一度的盛事。2003年隨著廣州大學城的建設，練溪村村民不得不搬遷和重新安置。今天，小穀圍島和練溪村的名字已經從地圖上消失，縱橫交錯的高速公路和地鐵連接著小島與城市， 擁有十多所高校的廣州大學城， 其規模相當於可容納35到40萬人的中型城市。也許是,,https://movie.douban.com/subject/6432156/,yes,0.7,练溪村粤语龙舟纪录片
5279627,胡辣汤,2010,韩万峰,普通话/国语 / 河南周口话,中国大陆,6.4,155,0,0,,河南省周口市西华县逍遥胡辣汤源自北宋靖康年间，至今已经有800多年的历史，是中华民族传统饮食文化瑰宝，先后获“河南十大名吃”、“中华名小吃”等荣誉称号。为进一步做大做强胡辣汤产业，全面提升逍遥胡辣汤的知名度和竞争力，促进饮食文化产业和县域经济协调快速发展，西华县委、县政府于2003 年和2006年相继举办了“逍遥胡辣汤美食节”和“西华县胡辣汤美食节”。电影《胡辣汤》讲述了西华县逍遥镇胡辣汤传人赵立,,https://movie.douban.com/subject/5279627/,yes,0.7,河南周口话美食片
6796784,四年一梦,2011,陈里洋,汉语普通话 / 山东方言,中国大陆,7.5,142,0,1,E2,导演专业的阿戴在距离毕业还有27天零8个小时43分的时候突然发现自己的学生证不见了，为了找到这个陪伴了他四年的学生证，他煞费苦心地想出一个“寻证启示”的荒唐办法。于是，在疯狂寻找的过程中，又发生了其他的事情……而关于那个丢失的学生证，它为何又那么重要呢？谨以此片献给所有的毕业生，祝愿大家一路走好！希望四年所有的遗憾，永远都不会再来到回忆里捣乱。 毕业了，把青春留下，但我们永远年轻，永远热泪盈眶！本,,https://movie.douban.com/subject/6796784/,yes,0.7,山东方言毕业校园片
25773293,守望天湖,2014,唐敬睿,汉语普通话 / 藏语,中国大陆,8.0,138,0,1,E2,《守望天湖》数字电影，是“五个一”工程献礼片，由山东省委组织部、省委宣传 部牵头，山东影视中心负责拍摄制作。 《守望天湖》的剧本由山东省援藏干部 杨国莹、郭舜廷援藏期间共同创作，讲 述了一位从事水文工作的老站长和他的 同事们的平凡故事。,,https://movie.douban.com/subject/25773293/,no,0.65,援藏主旋律普通话为主
3773977,卡到了！,2007,林宏杰,汉语普通话 / 闽南语,中国台湾,6.2,137,0,1,E2,台灣第一位申請破產成功的「卡奴」鄭三和，由一開始的莫名其妙負債，到驚覺自己已欠下百萬債務，銀行的催繳與財務公司以威脅恐嚇的方法討債，令鄭三和從此墜入「以卡養卡」的無間地獄。台灣第一位成功以紅利積點從銀行獲利的「卡神」楊蕙如，以銀行紅利的漏洞，成功地串連親友集中刷卡購買機票或購物台商品，再以網拍賺取其中差額，倒賺銀行上百萬，後被銀行停止信用卡使用。同樣有過切身之痛的楊蕙如勸卡奴們要面對現實：「趕快把,,https://movie.douban.com/subject/3773977/,yes,0.7,闽南语卡债纪录片
3032852,黑道之无悔今生,2008,梁鸿华,普通话/国语 / 粤语,中国香港,6.2,136,0,0,,“根据一群黑道人物的真实故事，改编成的江湖电影。一个强奸犯、三个杀人犯、一个爱滋病、二个吸毒者、一个自残的、十个精神病和更生人…，加上七个电影学院学生，用了810小时，参与幕前幕后制作的诚意电影。”12年前的一个晚上，一辆大卡车因交通意外以高速撞入小豪家里，小豪的家在一瞬间消失了。小豪是唯一的生还者，可是孤独的伤痛，深深的刻在他心上，生存就好像是一种惩罚。 在成长的路上，小豪的性格变得十分乖癖暴戾,,https://movie.douban.com/subject/3032852/,yes,0.7,港式真实黑帮粤语片
3189968,生命列车,2001,马晓勇,汉语普通话 / 河南话,中国大陆,6.0,135,0,1,E2,由于迷信，农民张顺和二莫一定要回家生孩子，于是两人从医院偷跑出来登上了提速列车。二莫在车上马上要生产，但婴儿胎位不正，产妇产后又失血过多，必须送医院抢救。铁道部有关部门在既要保住列车上乘客的生命安全，又要保住产妇生命的前提下，经过科学的论证，决定停靠一分钟，人们都在紧张地准备着。生命宝贵，情感无价，对生命的尊重，上至政府，下至普通百姓，是人们共同的关注。,,https://movie.douban.com/subject/3189968/,yes,0.7,河南话列车生产电视片
3993255,香平丽,2005,蒋志,汉语普通话 / 粤语,中国大陆,6.9,133,0,1,E2,俏丽的香香和被她称为“奶妈”的丽君合租一套房子，一天，丽君的朋友饶饶来家中，正碰上穿着红裙子的香香要出外演出，饶饶和大多数第一次见到香香的人一样，未能看出他的真实性别，他惊叹于香香的美丽，展开追求。而香香也由开始的冷漠转为逐渐沉迷于这段恋情，丽君则冷眼旁观，认为这段感情定会随着香香性别的暴露而消逝。结果果然如此。香香走在街头，准备用一种极端方式证明自己的女性魅力……结果，他被一个嫖客打得鼻青脸肿，,,https://movie.douban.com/subject/3993255/,yes,0.7,蒋志深圳粤语纪录剧情片
27124931,陈冲·上海：梅雨季节的城市穿行,2017,范欣,汉语普通话 / 上海话,中国大陆,7.2,132,0,1,E2,听说我们要拍上海，陈冲一口应允下来。这既是对杂志创刊的支持，更出于对上海的爱。陈冲现在有两个家，一个在上海，一个在旧金山。她这次回家，除了我们的拍摄，也为了自己执导的新电影。“你见过早上5点钟的上海吗?”陈冲问我们。那是她心里最喜欢的上海时刻，梧桐成荫，街上没什么人，商店都还关着，路边的建筑安安静静地立在那儿。陈冲的手机里有许多关于上海的照片，与我们分享，有些是她拍的，有些是她收集的。而我们，拍下,,https://movie.douban.com/subject/27124931/,yes,0.7,沪语城市人文短片
4323362,坑,2007,牟晨玮,汉语普通话 / 日语 / 唐山方言,中国大陆,7.2,130,0,0,,影片讲述了在1942年冀中平原上，一个鬼子，一个伪军，两人贪嘴偷鸡，不小心阴差阳错间跌落进深坑的故事。受困于深坑中的两个人想尽办法想逃离升天，但是其中遇到的爆笑事件，让人忍俊不已。这部片子在喜剧的外衣下面，不乏对战争，对人性的深刻思考。第四届“角四”电影节大奖北京电 影学院国际学生短片展（ISFVF）中国优秀影片上海国际电影节短片大赛 评委会特别奖北京大学生电影节提名奖土豆映像节 最佳剧情片视频地,,https://movie.douban.com/subject/4323362/,yes,0.7,唐山方言抗战短片
3339284,茅山斗僵尸,1999,罗道邦,普通话/国语 / 粤语,中国香港,3.5,129,0,0,,二十世纪末，吸血僵尸在香港四处吸血害人高得人心惶惶，茅山第82代传人受香港人民所托来港进行捉僵尸任务，经历千山万水满以为成功消灭了所有的僵尸。可是他们却万万没有料到被一个成了精的千年野僵尸逃脱法网並进行了一场更恐怖的报复行动。野僵尸王统领群魔三界四处吸血害人但中了茅山真人的三味追尸符野僵尸只有遁地而走，茅山真人只有靠被僵尸咬过的人带路追寻野僵尸王的行踪……,,https://movie.douban.com/subject/3339284/,no,0.7,港式僵尸片默认排除
