movie_id,片名,年份,Region,语言,处置,原因,审计日期,依据,状态,处理日期,来源
30214059,红毛皇帝,2018,,汉语普通话 / 河南话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 河南话尬舞直播纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
4718232,无蝉的夏天,2010,,汉语普通话 / 四川话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 四川话温情小品,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3003092,冈拉梅朵,2008,,汉语普通话 / 藏语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 拉萨藏语爱情片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1770510,蛇杀手,1974,,汉语普通话 / 英语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.7): 邵氏邪典默认排除,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
10563119,恋爱三万英尺,2012,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.9): 空校喜剧粤语点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
27621448,范保德,2018,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 萧雅全闽南语父子片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1763100,深海,2005,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 郑文堂闽南语女性片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
6902345,潘多拉的宝剑,2012,,汉语普通话 / 河南方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 河南方言土豪喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
25896040,搏击迷城,2015,,汉语普通话 / 日语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.85): 摔跤片粤语点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1308553,桂花巷,1987,,汉语普通话 / 台语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 陈坤厚台语女性史诗,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
27177463,那个我最亲爱的陌生人,2019,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 张作骥闽南语家庭片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
2338323,请将我遗忘,2007,,汉语普通话 / 四川话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 成都四川话情感片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1305146,一只鸟仔哮啾啾,1997,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 闽南语乌脚病乡土经典,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
6386979,有一种静叫庄严,2011,,汉语普通话 / 湖南方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 湖南方言伪纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
10478122,平壤之约,2012,,汉语普通话 / 朝鲜语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 中朝合拍朝鲜语,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
30378028,世外桃源,2018,,汉语普通话 / 四川方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 四川方言乌托邦纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1301914,真心话,1999,,普通话 / 英语 / 粤语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 港新合拍粤语爱情片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
5268638,追踪章鱼保罗,2010,,汉语普通话 / 英语 / 德语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.9): 世界杯恶搞片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26418005,我的“狐朋狗友”,2016,,汉语普通话 / 河南话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 霍猛河南话兄弟喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26769474,香港大营救,2018,,汉语普通话 / 粤语 / 日语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 港式主旋律粤语,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
30491798,回南天,2020,,汉语普通话 / 粤语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 深圳城中村粤语文艺片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3094278,驱魔童,1988,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.7): 台产国语童话动作片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
4841184,古宝奇缘,2011,,汉语普通话 / 方言,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 方言标签盗墓农村喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3113423,我最后的秘密,2007,,汉语普通话 / 吴语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 苏州吴语老人纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
24530675,小胖妞4,2013,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.8): 动画粤语配音点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
25982512,死亡之谜,2015,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.9): 悬疑片粤语点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
11600922,暴躁天使,2013,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 广州粤语小成本片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
25875053,基隆,2015,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 基隆港闽南语边缘人片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
27622779,人怕出名猪怕壮,2018,,汉语普通话 / 四川方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 四川方言草根喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
30140092,小美,2018,,汉语普通话 / 粤语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 粤语访谈体文艺片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
33459904,岐路父子,2019,,汉语普通话 / 西南官话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 西南官话公路短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1999745,少林僵尸,2004,,汉语普通话 / 粤语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.8): 港式僵尸片默认排除,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1306075,娃娃,1991,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 柯一正闽南语儿童片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
33447759,奔跑的少年,2019,,汉语普通话 / 维吾尔语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 新疆维吾尔语足球追梦片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26676478,我们这样拍电影,2015,,汉语普通话 / 台语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.55): 台影纪录片台语访谈,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1457410,黑狗来了,2003,,汉语普通话 / 台语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 蔡振南台语黑色喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26289140,灿烂这一刻,2017,,汉语普通话 / 粤语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 陈果广东粤语歌舞片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
27104373,神偷大师,2017,,汉语普通话 / 四川方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 四川方言网络喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3056430,马戏学校,2007,,汉语普通话 / 上海话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 沪语马戏学校纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3632550,现实是过去的未来,2008,,普通话/国语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 城市拼贴纪录粤语,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
30243293,初三四班,2018,,汉语普通话 / 四川话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 北川四川话震后纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
30242177,饿死诗人,2018,,汉语普通话 / 南京话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 南京话独立诗人片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
34925392,拨浪鼓咚咚响,2020,,汉语普通话 / 陕北方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 陕北方言寻父公路片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
10833882,危城之恋,2012,,汉语普通话 / 天津话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 天津话民国爱情片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1298362,益西卓玛,2000,,汉语普通话 / 藏语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 谢飞藏语半世纪史诗,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26903988,越囧,2016,,汉语普通话 / 粤语 / 越南语 Vietnamese / 英语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.9): 越南公路喜剧粤语点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1915311,缘起,2002,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 英雄幕后纪录片粤语,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3047973,新天龙八部,1982,,普通话/国语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.7): 邵氏武侠默认排除,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
35000216,武汉战疫纪,2020,,汉语普通话 / 英语 / 武汉话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 武汉话疫情纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3074682,大头仔,1988,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 万梓良闽南语黑帮片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3444612,成龙的传奇,1998,,普通话/国语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 成龙自传纪录片粤语,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3993565,额吉,2010,,汉语普通话 / 蒙语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 草原蒙古语孤儿片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1926445,喜马拉雅王子,2006,,汉语普通话 / 藏语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 藏语王子复仇片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
34332494,红暑,2019,,汉语普通话 / 四川方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 四川方言童年短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26184568,奇人密码：古罗布之迷,2015,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.75): 霹雳木偶闽南语电影,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1986783,芒种,2006,,汉语普通话 / 朝鲜语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 张律朝鲜语边缘女性片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26731242,接线员,2017,,汉语普通话 / 英语 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 伦敦按摩院闽南语片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1401754,老莫的第二个春天,1984,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 闽南语退伍老兵经典,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
33451752,汉南夏日,2020,,汉语普通话 / 武汉话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 武汉话少女成长片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
35193163,夏风沉醉的晚上,2020,,汉语普通话 / 杭州话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 富阳杭州话短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
30206417,好汉三条半,2019,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.9): 港式闹剧粤语点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
4841182,云上太阳,2012,,汉语普通话 / 法语 / 少数民族语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.75): 丹寨苗族语人文片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1858095,一代天骄成吉思汗,2000,,汉语普通话 / 蒙古语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 蒙古语成吉思汗史诗片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
20254287,爱呦，阿斗,2013,,汉语普通话 / 大连话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 大连话毕业青春片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1963953,月光下，我记得,2005,,汉语普通话 / 闽南语 / 日语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 林正盛闽南语母女片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
4258506,在那里,2007,,普通话/国语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.4): 贾樟柯短片无简介可考,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26334947,空山异客,2017,,汉语普通话 / 湘西方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 湘西方言还乡片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3032884,风雪狼道,2007,,汉语普通话 / 西北方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 西北方言新疆雪灾片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26352419,飞地,2016,,汉语普通话 / 彝语 Yi,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 大凉山彝语纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
24867829,杠上开花,2016,,汉语普通话 / 武汉话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 武汉话麻将喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26335565,河对岸是山,2017,,汉语普通话 / 甘肃方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 甘肃方言黄河捞尸片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3224840,芳草碧连天,1987,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 闽南语农村爱情片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1790412,乡愁,2006,,汉语普通话 / 上海话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 舒浩仑沪语私纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
11226123,生活而已2,2012,,汉语普通话 / 山东话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 山东话私纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
33420933,南方少女,2019,,汉语普通话 / 常州话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 邱阳常州话短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1868567,南北一家亲,1962,,汉语普通话 / 粵語,tier2b默认排除,LLM_JUDGE 判定 uncertain(conf=0.5): 电懋国粤语喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1962448,灵幻童子,1986,,汉语普通话 / 英语 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.7): 台港合拍国语版,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
35230673,太阳底下,2020,,汉语普通话 / 陕西方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 陕西方言乡村复仇短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
27003499,生化药尸,2017,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.9): 网络僵尸片粤语点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
30162995,沿海出发,2018,,汉语普通话 / 胶辽官话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 胶辽官话渔村家庭片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
10580093,操场,2012,,汉语普通话 / 上海话Shanghainese,tier2b补回,LLM_JUDGE 判定 yes(conf=0.75): 上海话童年短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3113757,爆肚张和老吉家,2005,,汉语普通话 / 北京话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 北京话什刹海拆迁纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
2252377,咸豆浆,2002,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 闽南语补习班青春片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3017916,马大夫的诊所,2007,,汉语普通话 / 甘肃方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 甘肃方言乡村长纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26658552,送别,2015,,汉语普通话 / 东北官话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 东北官话下岗年代短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
4917689,读·豆瓣,2010,,汉语普通话 / 粤语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 广州粤语读书访谈片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
1306351,给我一支猫,2003,,汉语普通话 / 日语 / 粤语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 吴米森台北台语荒诞片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
20470278,世界第一麦方,2013,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 林正盛闽南语面包传记,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26752087,拉姆与嘎贝,2019,,汉语普通话 / 藏语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 松太加藏语婚约片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
3091050,爱情狗,2009,,汉语普通话 / 重庆话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.75): 章明重庆话轻喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
4914628,斗鸡人,2010,,汉语普通话 / 河南方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 河南方言斗鸡片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
27062663,塬上,2017,,汉语普通话 / 陕西方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 乔梁陕西方言朱鹮片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26200601,钱在路上跑,2014,,汉语普通话 / 维吾尔语 Uyghur,tier2b补回,LLM_JUDGE 判定 yes(conf=0.85): 维吾尔语农民喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
11604171,致敬青春,2012,,汉语普通话 / 山西太谷方言,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 山西太谷方言校园片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
26720391,大显神威,2016,,汉语普通话 / 闽南语,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 猪哥亮闽南语奇幻喜剧,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
2330657,凤冠情事,2003,,普通话/国语 / 苏州话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.75): 昆曲苏白半纪录片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
6428116,胆小鬼,2011,,汉语普通话 / 汕尾话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.7): 汕尾话童年短片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
25772420,爸爸的晚餐,2015,,汉语普通话 / 重庆话,tier2b补回,LLM_JUDGE 判定 yes(conf=0.8): 重庆话空巢老人片,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
4154643,天生绝配,2009,,汉语普通话 / 粤语,tier2b默认排除,LLM_JUDGE 判定 no(conf=0.7): 台产诈骗喜剧粤语点缀,2026-08-15,v4.1 Tier2b 证据漏斗（score_tier2b.py + llm_judge_tier2b.py）,,,scripts/llm_judge_tier2b.py
